id,text,label_l1,label_l2,scenario,source,complexity
5946,"Привет, брекеты это больно?",faq,procedure,faq_flow,augmented,complex
5947,Не смогу прийти заранее спасибо,booking,cancel,booking_flow,augmented,simple
5948,Перенесите нас ледующую неделю?!,booking,reschedule,booking_flow,augmented,simple
5949,Алло спасибо 👍,conversational,greeting,conversation_flow,augmented,simple
5950,ЗУБ ИЗМЕНИЛ ЦВЕТ!,anamnesis,complaint,anamnesis_flow,augmented,simple
5951,ОТКАЗ ОТ ЗАПИСИ СПАСИБО,booking,cancel,booking_flow,augmented,simple
5952,Сколько стоит профгигиену,faq,price,faq_flow,augmented,simple
5953,Что нельзя после прфогигиену?,faq,visit_prep,faq_flow,augmented,simple
5954,Сколько нельзя пить после КТ?,faq,visit_prep,faq_flow,variation,simple
5955,Смирновой был груб заранее спасибо,negative_feedback,staff,escalation_flow,augmented,simple
5956,"Здравствуйте, а что лучше",faq,followup,faq_flow,augmented,complex
5957,"Добрый день, уберите мою запись",booking,cancel,booking_flow,augmented,complex
5958,Невежливое обслжуивание спасибо,negative_feedback,staff,escalation_flow,augmented,simple
5959,"Привет, плохая клиника",negative_feedback,general,escalation_flow,augmented,complex
5960,Зуб изменил цвет 🦷,anamnesis,complaint,anamnesis_flow,augmented,simple
5961,"Подскажите, сНИМИТЕ МЕНЯ С ЗАПИСИ",booking,cancel,booking_flow,augmented,complex
5962,"Подскажите, добрый день пожалуйста",conversational,greeting,conversation_flow,augmented,complex
5963,ПОСЛЕ ВИНИРЫ У КУЗНЕЦОВОЙ СТАЛО ХУЖЕ СПАСИБО,negative_feedback,quality,escalation_flow,augmented,medium
5964,Да 😢,conversational,confirmation,conversation_flow,augmented,simple
5965,"Скажите, какой Адрес?",faq,clinic_info,faq_flow,augmented,complex
5966,Делаете панорамный снимок,faq,clinic_info,faq_flow,augmented,simple
5967,Я вам перезвоню!,conversational,unclear,clarification_flow,augmented,simple
5968,нужно пломбирование 😢,anamnesis,services,anamnesis_flow,augmented,simple
5969,Запись к имплантологу на четверг,booking,new_appointment,booking_flow,variation,simple
5970,ПОСЛЕ ПРОТЕЗИРОВАНИЕ У ПЕТРОВОЙ СТАОЛ ХУЖЕ,negative_feedback,quality,escalation_flow,augmented,medium
5971,Сколько длится протезирование заранее спасибо,faq,procedure,faq_flow,augmented,simple
5972,Хочу виниры спасибо,anamnesis,services,anamnesis_flow,augmented,simple
5973,здорово 😢,conversational,greeting,conversation_flow,augmented,simple
5974,"откололся зуб, что делать 🙏",anamnesis,complaint,anamnesis_flow,augmented,complex
5975,у меня чувствительность давно 🦷,anamnesis,symptom,anamnesis_flow,augmented,simple
5976,Что нельзя после снимок?,faq,visit_prep,faq_flow,variation,simple
5977,невежливое обслуживание пожалуйста,negative_feedback,staff,escalation_flow,augmented,simple
5978,После удаление уС идоров астало хуже,negative_feedback,quality,escalation_flow,augmented,medium
5979,Здравствуйте 🙏 заранее спасибо,conversational,greeting,conversation_flow,augmented,simple
5980,Алло пожалуйста,conversational,greeting,conversation_flow,augmented,simple
5981,Сколько длится чистку пожалуйста,faq,procedure,faq_flow,augmented,simple
5982,"Привет, до свидания 😊",conversational,farewell,conversation_flow,augmented,complex
5983,Когда можно курить после удаления заранеЕ спасибо,faq,visit_prep,faq_flow,augmented,medium
5984,Врач Волкова не объяснил...,negative_feedback,staff,escalation_flow,augmented,simple
5985,Запись к ортопеду на вторник,booking,new_appointment,booking_flow,variation,simple
5986,Почём реставрацию?,faq,price,faq_flow,variation,simple
5987,Отмена записи?,booking,cancel,booking_flow,augmented,simple
5988,Запись к ортодонту на понедельник 🙏 пожалуйста,booking,new_appointment,booking_flow,augmented,medium
5989,"Привет, запись к пародонтологу на понедельник",booking,new_appointment,booking_flow,augmented,complex
5990,отбеливание сколько стоит 👍!,faq,price,faq_flow,augmented,simple
5991,"Подскажите, делаете панорамный снимок?",faq,clinic_info,faq_flow,augmented,complex
5992,передний зуб болит очень,anamnesis,symptom,anamnesis_flow,variation,simple
5993,Ждал день заранее спасибо,negative_feedback,service_issue,escalation_flow,augmented,simple
5994,"Скажите, спасибо заранее спасибо",conversational,gratitude,conversation_flow,augmented,complex
5995,"Здравствуйте, возможно",conversational,unclear,clarification_flow,augmented,complex
5996,"Подскажите, нужно лечение кариеса пожалуйста",anamnesis,services,anamnesis_flow,augmented,complex
5997,Хочу пожаолваться,negative_feedback,general,escalation_flow,augmented,simple
5998,"Добрый день, смирновой был груб",negative_feedback,staff,escalation_flow,augmented,complex
5999,Перенсеите на на следующей неделе,booking,reschedule,booking_flow,augmented,simple
6000,Какие врачи работают?,faq,clinic_info,faq_flow,template,simple
6001,приветствую...,conversational,greeting,conversation_flow,augmented,simple
6002,Ясно,conversational,confirmation,conversation_flow,template,simple
6003,Случилось шатается зуб 😢,anamnesis,complaint,anamnesis_flow,augmented,simple
6004,Цена на рбекеты?,faq,price,faq_flow,augmented,simple
6005,Какп одготовиться к пломбирование?!,faq,visit_prep,faq_flow,augmented,simple
6006,Случилось треснул зуб 🙏,anamnesis,complaint,anamnesis_flow,augmented,simple
6007,Можно на другой днеь?,booking,reschedule,booking_flow,augmented,simple
6008,Планирую снимок 😢,anamnesis,services,anamnesis_flow,augmented,simple
6009,Хочу поставить брекеты!,anamnesis,services,anamnesis_flow,augmented,simple
6010,Возможно,conversational,unclear,clarification_flow,template,simple
6011,Зуб измнеил цвет,anamnesis,complaint,anamnesis_flow,augmented,simple
6012,"Здравствуйте, работаете в четверг?",faq,clinic_info,faq_flow,augmented,complex
6013,Может быть.,conversational,unclear,clarification_flow,augmented,simple
6014,"Спасибо, до свидания!",conversational,gratitude,conversation_flow,augmented,complex
6015,Запишите на консультацию,booking,new_appointment,booking_flow,template,simple
6016,Расскажите больше,faq,followup,faq_flow,template,simple
6017,"Скажите, я вам перезвоню спасибо",conversational,unclear,clarification_flow,augmented,complex
6018,Почём пломбирование заранее спасибо,faq,price,faq_flow,augmented,simple
6019,"Привет, перенесите на воскресенье",booking,reschedule,booking_flow,augmented,complex
